Phone timestamp;sensor timestamp [ns];X [dps];Y [dps];Z [dps]
2022-04-25T11:43:45.067;704202222542146964;-0.07;-0.91;1.12
2022-04-25T11:43:45.087;704202222561487272;0.0;-0.98;1.19
2022-04-25T11:43:45.106;704202222580827580;-0.14;-1.05;1.19
2022-04-25T11:43:45.125;704202222600167888;-0.14;-1.19;1.19
2022-04-25T11:43:45.145;704202222619508196;0.0;-1.4;1.19
2022-04-25T11:43:45.164;704202222638848504;0.07;-1.61;1.05
2022-04-25T11:43:45.183;704202222658188812;0.21000001;-1.4;1.05
2022-04-25T11:43:45.203;704202222677529120;0.21000001;-1.4;1.05
2022-04-25T11:43:45.222;704202222696869428;-0.07;-1.47;1.05
2022-04-25T11:43:45.241;704202222716209736;-0.35;-0.84000003;1.19
2022-04-25T11:43:45.261;704202222735550044;-0.28;-0.56;1.12
2022-04-25T11:43:45.280;704202222754890352;-0.14;-0.7;1.05
2022-04-25T11:43:45.300;704202222774230660;-0.14;-0.84000003;1.05
2022-04-25T11:43:45.319;704202222793570968;-0.14;-0.98;1.12
2022-04-25T11:43:45.338;704202222812911276;-0.21000001;-0.84000003;1.12
2022-04-25T11:43:45.358;704202222832251584;-0.21000001;-0.7;1.19
2022-04-25T11:43:45.377;704202222851591892;-0.14;-0.84000003;1.19
2022-04-25T11:43:45.396;704202222870932200;-0.07;-1.12;1.05
2022-04-25T11:43:45.416;704202222890272508;0.0;-1.33;1.05
2022-04-25T11:43:45.435;704202222909612816;-0.14;-1.19;1.05
2022-04-25T11:43:45.454;704202222928953124;-0.21000001;-0.84000003;1.05
2022-04-25T11:43:45.474;704202222948293432;-0.07;-0.77;1.05
2022-04-25T11:43:45.493;704202222967633740;0.07;-1.12;0.98
2022-04-25T11:43:45.512;704202222986974048;-0.07;-1.54;0.98
2022-04-25T11:43:45.532;704202223006314356;0.0;-1.4;1.19
2022-04-25T11:43:45.551;704202223025654664;-0.14;-1.19;1.12
2022-04-25T11:43:45.570;704202223044994972;-0.21000001;-1.05;1.19
2022-04-25T11:43:45.590;704202223064335280;-0.21000001;-1.12;1.19
2022-04-25T11:43:45.609;704202223083675588;-0.07;-1.26;1.12
2022-04-25T11:43:45.628;704202223103015896;-0.14;-1.12;1.05
2022-04-25T11:43:45.648;704202223122356204;-0.28;-0.84000003;1.19
2022-04-25T11:43:45.667;704202223141696512;-0.21000001;-0.7;1.33
2022-04-25T11:43:45.686;704202223161036820;-0.14;-0.91;1.19
2022-04-25T11:43:45.706;704202223180377128;-0.21000001;-0.98;1.12
2022-04-25T11:43:45.725;704202223199717436;-0.21000001;-0.77;1.26
2022-04-25T11:43:45.744;704202223219057744;-0.28;-0.7;1.26
2022-04-25T11:43:45.764;704202223238398052;-0.35;-0.63;1.19
2022-04-25T11:43:45.783;704202223257738360;-0.35;-0.63;1.19
2022-04-25T11:43:45.802;704202223277078668;-0.35;-0.63;1.19
2022-04-25T11:43:45.822;704202223296418976;-0.28;-0.7;1.26
2022-04-25T11:43:45.841;704202223315759284;-0.28;-0.77;1.26
2022-04-25T11:43:45.860;704202223335099592;-0.28;-0.77;1.19
2022-04-25T11:43:45.880;704202223354439900;-0.28;-0.84000003;1.19
2022-04-25T11:43:45.899;704202223373780208;-0.28;-0.91;1.19
2022-04-25T11:43:45.918;704202223393120516;-0.21000001;-0.91;1.12
2022-04-25T11:43:45.938;704202223412460824;-0.21000001;-0.77;1.19
2022-04-25T11:43:45.957;704202223431801132;-0.14;-0.91;1.19
2022-04-25T11:43:45.976;704202223451141440;-0.07;-1.12;1.19
2022-04-25T11:43:45.996;704202223470481748;-0.07;-0.98;1.12
2022-04-25T11:43:46.015;704202223489822056;-0.21000001;-0.77;1.19
2022-04-25T11:43:46.034;704202223509162364;-0.42000002;-0.42000002;1.26
2022-04-25T11:43:46.054;704202223528502672;-0.14;-0.77;1.19
2022-04-25T11:43:46.073;704202223547842980;0.0;-1.33;1.12
2022-04-25T11:43:46.092;704202223567183288;0.0;-1.33;1.26
2022-04-25T11:43:46.112;704202223586523596;0.07;-1.19;1.12
2022-04-25T11:43:46.131;704202223605863904;-0.21000001;-0.84000003;1.12
2022-04-25T11:43:46.150;704202223625204212;-0.35;-0.49;1.26
2022-04-25T11:43:46.170;704202223644544520;-0.21000001;-0.56;1.19
2022-04-25T11:43:46.189;704202223663884828;-0.14;-0.98;1.12
2022-04-25T11:43:46.209;704202223683225136;-0.21000001;-1.12;1.19
2022-04-25T11:43:46.228;704202223702565444;-0.28;-0.91;1.33
2022-04-25T11:43:46.247;704202223721905752;-0.21000001;-0.91;1.26
2022-04-25T11:43:46.267;704202223741246060;-0.14;-1.05;1.19
2022-04-25T11:43:46.286;704202223760586368;-0.28;-0.91;1.26
2022-04-25T11:43:46.305;704202223779926676;-0.21000001;-0.84000003;1.26
2022-04-25T11:43:46.325;704202223799266984;-0.28;-0.91;1.26
2022-04-25T11:43:46.344;704202223818607292;-0.35;-0.98;1.26
2022-04-25T11:43:46.363;704202223837947600;-0.28;-0.84000003;1.26
2022-04-25T11:43:46.383;704202223857287908;-0.14;-0.77;1.05
2022-04-25T11:43:46.402;704202223876628216;0.0;-0.91;1.05
2022-04-25T11:43:46.421;704202223895968524;-0.07;-1.19;1.19
2022-04-25T11:43:46.441;704202223915308832;-0.28;-1.12;1.19
2022-04-25T11:43:46.460;704202223934649253;-0.28;-0.91;1.19
2022-04-25T11:43:46.479;704202223953989586;-0.42000002;-0.42000002;1.26
2022-04-25T11:43:46.499;704202223973329919;-0.42000002;-0.35;1.19
2022-04-25T11:43:46.518;704202223992670252;-0.21000001;-0.7;1.05
2022-04-25T11:43:46.537;704202224012010585;-0.28;-0.91;1.12
2022-04-25T11:43:46.557;704202224031350918;-0.28;-0.7;1.26
2022-04-25T11:43:46.576;704202224050691251;-0.35;-0.42000002;1.19
2022-04-25T11:43:46.595;704202224070031584;-0.42000002;-0.49;1.19
2022-04-25T11:43:46.615;704202224089371917;-0.42000002;-0.63;1.26
2022-04-25T11:43:46.634;704202224108712250;-0.42000002;-0.63;1.26
2022-04-25T11:43:46.653;704202224128052583;-0.42000002;-0.56;1.26
2022-04-25T11:43:46.673;704202224147392916;-0.28;-0.56;1.26
2022-04-25T11:43:46.692;704202224166733249;-0.28;-0.77;1.19
2022-04-25T11:43:46.711;704202224186073582;-0.14;-0.7;1.19
2022-04-25T11:43:46.731;704202224205413915;-0.21000001;-0.49;1.19
2022-04-25T11:43:46.750;704202224224754248;-0.21000001;-0.77;1.19
2022-04-25T11:43:46.769;704202224244094581;-0.21000001;-1.05;1.19
2022-04-25T11:43:46.789;704202224263434914;-0.14;-1.19;1.26
2022-04-25T11:43:46.808;704202224282775247;-0.14;-1.05;1.26
2022-04-25T11:43:46.827;704202224302115580;-0.21000001;-0.91;1.26
2022-04-25T11:43:46.847;704202224321455913;-0.21000001;-0.91;1.33
2022-04-25T11:43:46.866;704202224340796246;-0.28;-0.91;1.33
2022-04-25T11:43:46.885;704202224360136579;-0.28;-0.7;1.33
2022-04-25T11:43:46.905;704202224379476912;-0.21000001;-0.77;1.33
2022-04-25T11:43:46.924;704202224398817245;-0.21000001;-0.91;1.26
2022-04-25T11:43:46.943;704202224418157578;-0.21000001;-0.84000003;1.19
2022-04-25T11:43:46.963;704202224437497911;-0.21000001;-0.63;1.19
2022-04-25T11:43:46.982;704202224456838244;-0.21000001;-0.63;1.19
2022-04-25T11:43:47.001;704202224476178577;0.0;-0.91;1.12
2022-04-25T11:43:47.021;704202224495518910;-0.14;-0.98;1.12
2022-04-25T11:43:47.040;704202224514859243;-0.49;-0.49;1.33
2022-04-25T11:43:47.059;704202224534199576;-0.21000001;-0.63;1.19
2022-04-25T11:43:47.079;704202224553539909;-0.21000001;-0.91;1.12
2022-04-25T11:43:47.098;704202224572880242;0.0;-1.05;1.12
2022-04-25T11:43:47.117;704202224592220575;0.07;-1.12;1.05
2022-04-25T11:43:47.137;704202224611560908;-0.21000001;-1.12;1.19
2022-04-25T11:43:47.156;704202224630901241;-0.42000002;-0.91;1.26
2022-04-25T11:43:47.176;704202224650241574;-0.28;-0.77;1.12
2022-04-25T11:43:47.195;704202224669581907;-0.14;-0.56;0.98
2022-04-25T11:43:47.214;704202224688922240;-0.21000001;-0.35;1.12
2022-04-25T11:43:47.234;704202224708262573;-0.35;-0.49;1.26
2022-04-25T11:43:47.253;704202224727602906;-0.28;-0.84000003;1.26
2022-04-25T11:43:47.272;704202224746943239;-0.21000001;-1.05;1.19
2022-04-25T11:43:47.292;704202224766283572;-0.14;-0.84000003;1.19
2022-04-25T11:43:47.311;704202224785623905;-0.14;-0.63;1.12
2022-04-25T11:43:47.330;704202224804964238;-0.21000001;-0.77;1.12
2022-04-25T11:43:47.350;704202224824304571;-0.21000001;-1.05;1.05
2022-04-25T11:43:47.369;704202224843644904;-0.28;-0.91;1.12
2022-04-25T11:43:47.388;704202224862985237;-0.21000001;-0.49;1.12
2022-04-25T11:43:47.408;704202224882325570;-0.07;-0.7;1.05
2022-04-25T11:43:47.427;704202224901665903;0.07;-1.26;0.98
2022-04-25T11:43:47.446;704202224921006236;-0.14;-1.33;1.19
2022-04-25T11:43:47.466;704202224940346569;-0.28;-0.91;1.26
2022-04-25T11:43:47.485;704202224959686902;-0.28;-0.77;1.19
2022-04-25T11:43:47.504;704202224979027235;-0.14;-1.05;1.12
2022-04-25T11:43:47.524;704202224998367568;-0.14;-1.12;1.12
2022-04-25T11:43:47.543;704202225017707901;-0.14;-0.91;1.12
2022-04-25T11:43:47.562;704202225037048234;-0.14;-0.77;1.19
2022-04-25T11:43:47.582;704202225056388567;-0.14;-0.91;1.19
2022-04-25T11:43:47.601;704202225075728900;-0.14;-1.12;1.19
2022-04-25T11:43:47.620;704202225095069233;-0.21000001;-0.98;1.19
2022-04-25T11:43:47.640;704202225114409566;-0.35;-0.63;1.19
2022-04-25T11:43:47.659;704202225133749899;-0.28;-0.63;1.19
2022-04-25T11:43:47.678;704202225153090232;-0.14;-0.84000003;1.12
2022-04-25T11:43:47.698;704202225172430565;-0.14;-0.91;1.12
2022-04-25T11:43:47.717;704202225191770898;-0.14;-0.84000003;1.12
2022-04-25T11:43:47.736;704202225211111231;-0.21000001;-0.84000003;1.19
2022-04-25T11:43:47.756;704202225230451564;-0.14;-1.05;1.19
2022-04-25T11:43:47.775;704202225249791897;-0.14;-1.19;1.19
2022-04-25T11:43:47.794;704202225269132230;-0.14;-0.98;1.19
2022-04-25T11:43:47.814;704202225288472563;-0.14;-0.91;1.19
2022-04-25T11:43:47.833;704202225307812896;-0.14;-0.98;1.19
2022-04-25T11:43:47.852;704202225327153229;-0.14;-1.05;1.19
2022-04-25T11:43:47.872;704202225346493562;-0.07;-1.05;1.12
2022-04-25T11:43:47.891;704202225365833895;-0.21000001;-0.91;1.19
2022-04-25T11:43:47.910;704202225385174228;-0.21000001;-0.84000003;1.19
2022-04-25T11:43:47.930;704202225404514561;-0.21000001;-0.77;1.19
2022-04-25T11:43:47.949;704202225423854894;-0.14;-0.91;1.12
2022-04-25T11:43:47.968;704202225443195227;-0.14;-1.05;1.12
2022-04-25T11:43:47.988;704202225462535560;-0.21000001;-0.91;1.19
2022-04-25T11:43:48.007;704202225481875893;-0.28;-0.7;1.19
2022-04-25T11:43:48.026;704202225501216226;-0.28;-0.63;1.26
2022-04-25T11:43:48.046;704202225520556559;-0.21000001;-0.77;1.26
2022-04-25T11:43:48.065;704202225539896892;-0.14;-1.12;1.19
2022-04-25T11:43:48.085;704202225559237225;-0.14;-1.19;1.19
2022-04-25T11:43:48.104;704202225578577558;-0.07;-0.98;1.12
2022-04-25T11:43:48.123;704202225597917891;-0.07;-0.77;1.12
2022-04-25T11:43:48.143;704202225617258224;-0.35;-0.49;1.19
2022-04-25T11:43:48.162;704202225636598557;-0.21000001;-0.7;1.19
2022-04-25T11:43:48.181;704202225655938890;-0.14;-1.19;1.12
2022-04-25T11:43:48.201;704202225675279223;-0.07;-1.33;1.19
2022-04-25T11:43:48.220;704202225694619556;0.07;-1.26;1.19
2022-04-25T11:43:48.239;704202225713959889;-0.07;-1.19;1.19
2022-04-25T11:43:48.259;704202225733300222;-0.35;-0.98;1.26
2022-04-25T11:43:48.278;704202225752640555;-0.35;-0.7;1.19
2022-04-25T11:43:48.297;704202225771980888;-0.21000001;-0.63;1.05
2022-04-25T11:43:48.317;704202225791321221;-0.14;-0.49;1.12
2022-04-25T11:43:48.336;704202225810661554;-0.28;-0.56;1.19
2022-04-25T11:43:48.355;704202225830001887;-0.35;-0.77;1.26
2022-04-25T11:43:48.375;704202225849342220;-0.14;-0.91;1.12
2022-04-25T11:43:48.394;704202225868682553;-0.14;-0.91;1.12
2022-04-25T11:43:48.413;704202225888022886;-0.14;-0.91;1.12
2022-04-25T11:43:48.433;704202225907363219;-0.21000001;-0.77;1.12
2022-04-25T11:43:48.452;704202225926703552;-0.28;-0.84000003;1.19
2022-04-25T11:43:48.471;704202225946043885;-0.21000001;-1.05;1.12
2022-04-25T11:43:48.491;704202225965384218;-0.14;-0.91;1.12
2022-04-25T11:43:48.510;704202225984724551;0.0;-0.84000003;1.12
2022-04-25T11:43:48.529;704202226004064884;0.07;-1.12;1.12
2022-04-25T11:43:48.549;704202226023405217;-0.07;-1.33;1.19
2022-04-25T11:43:48.568;704202226042745550;-0.14;-1.33;1.19
2022-04-25T11:43:48.587;704202226062085883;-0.14;-1.12;1.19
2022-04-25T11:43:48.607;704202226081426216;-0.21000001;-0.91;1.19
2022-04-25T11:43:48.626;704202226100766549;-0.14;-0.84000003;1.12
2022-04-25T11:43:48.645;704202226120106882;-0.14;-0.98;1.12
2022-04-25T11:43:48.665;704202226139447215;-0.07;-1.12;1.12
2022-04-25T11:43:48.684;704202226158787548;-0.14;-1.05;1.19
2022-04-25T11:43:48.703;704202226178127881;-0.14;-0.91;1.26
2022-04-25T11:43:48.723;704202226197468214;-0.21000001;-0.98;1.19
2022-04-25T11:43:48.742;704202226216808547;-0.21000001;-1.05;1.26
2022-04-25T11:43:48.761;704202226236148880;-0.21000001;-1.05;1.19
2022-04-25T11:43:48.781;704202226255489213;-0.14;-0.98;1.19
2022-04-25T11:43:48.800;704202226274829546;-0.14;-0.98;1.12
2022-04-25T11:43:48.819;704202226294169879;-0.14;-0.98;1.12
2022-04-25T11:43:48.839;704202226313510212;-0.14;-0.91;1.19
2022-04-25T11:43:48.858;704202226332850545;-0.21000001;-0.98;1.19
2022-04-25T11:43:48.877;704202226352190878;-0.14;-1.12;1.19
2022-04-25T11:43:48.897;704202226371531211;-0.14;-1.12;1.19
2022-04-25T11:43:48.916;704202226390871544;0.0;-1.12;1.12
2022-04-25T11:43:48.935;704202226410211877;-0.07;-1.05;1.12
2022-04-25T11:43:48.955;704202226429552210;-0.14;-1.05;1.19
2022-04-25T11:43:48.974;704202226448892543;-0.07;-1.12;1.19
2022-04-25T11:43:48.994;704202226468232876;-0.07;-1.12;1.19
2022-04-25T11:43:49.013;704202226487573209;-0.14;-1.05;1.19
2022-04-25T11:43:49.032;704202226506913542;-0.21000001;-0.84000003;1.19
2022-04-25T11:43:49.052;704202226526253875;-0.21000001;-0.7;1.19
2022-04-25T11:43:49.071;704202226545594208;-0.21000001;-0.77;1.12
2022-04-25T11:43:49.090;704202226564934740;-0.21000001;-0.91;1.12
2022-04-25T11:43:49.110;704202226584275246;-0.21000001;-0.77;1.12
2022-04-25T11:43:49.129;704202226603615752;-0.14;-0.77;1.19
2022-04-25T11:43:49.148;704202226622956258;-0.14;-0.84000003;1.19
2022-04-25T11:43:49.168;704202226642296764;-0.14;-1.05;1.19
2022-04-25T11:43:49.187;704202226661637270;-0.14;-1.12;1.19
2022-04-25T11:43:49.206;704202226680977776;-0.14;-0.91;1.19
2022-04-25T11:43:49.226;704202226700318282;-0.14;-0.98;1.19
2022-04-25T11:43:49.245;704202226719658788;-0.14;-1.05;1.19
2022-04-25T11:43:49.264;704202226738999294;-0.07;-1.05;1.19
2022-04-25T11:43:49.284;704202226758339800;0.0;-0.98;1.19
2022-04-25T11:43:49.303;704202226777680306;-0.14;-1.05;1.19
2022-04-25T11:43:49.322;704202226797020812;0.0;-1.19;1.26
2022-04-25T11:43:49.342;704202226816361318;0.14;-1.33;1.12
2022-04-25T11:43:49.361;704202226835701824;0.0;-1.12;1.12
2022-04-25T11:43:49.380;704202226855042330;-0.28;-0.56;1.26
2022-04-25T11:43:49.400;704202226874382836;-0.07;-0.77;1.19
2022-04-25T11:43:49.419;704202226893723342;-0.07;-1.33;1.12
2022-04-25T11:43:49.438;704202226913063848;0.07;-1.54;1.12
2022-04-25T11:43:49.458;704202226932404354;0.07;-1.4;1.12
2022-04-25T11:43:49.477;704202226951744860;-0.07;-1.26;1.19
2022-04-25T11:43:49.496;704202226971085366;-0.35;-1.12;1.19
2022-04-25T11:43:49.516;704202226990425872;-0.21000001;-0.98;1.12
2022-04-25T11:43:49.535;704202227009766378;0.0;-0.77;1.05
2022-04-25T11:43:49.554;704202227029106884;0.0;-0.7;1.12
2022-04-25T11:43:49.574;704202227048447390;-0.07;-0.91;1.19
2022-04-25T11:43:49.593;704202227067787896;-0.07;-1.12;1.05
2022-04-25T11:43:49.612;704202227087128402;0.0;-0.98;1.12
2022-04-25T11:43:49.632;704202227106468908;0.0;-0.84000003;1.12
2022-04-25T11:43:49.651;704202227125809414;-0.07;-0.98;1.05
2022-04-25T11:43:49.670;704202227145149920;-0.14;-1.12;1.05
2022-04-25T11:43:49.690;704202227164490426;-0.21000001;-0.91;1.12
2022-04-25T11:43:49.709;704202227183830932;-0.28;-0.77;1.12
2022-04-25T11:43:49.728;704202227203171438;-0.14;-0.7;1.12
2022-04-25T11:43:49.748;704202227222511944;0.07;-1.05;0.98
2022-04-25T11:43:49.767;704202227241852450;0.14;-1.47;0.98
2022-04-25T11:43:49.786;704202227261192956;0.0;-1.6800001;1.19
2022-04-25T11:43:49.806;704202227280533462;-0.14;-1.33;1.26
2022-04-25T11:43:49.825;704202227299873968;-0.14;-0.98;1.26
2022-04-25T11:43:49.844;704202227319214474;-0.07;-1.12;1.12
2022-04-25T11:43:49.864;704202227338554980;0.0;-1.33;1.05
2022-04-25T11:43:49.883;704202227357895486;-0.07;-1.19;1.05
2022-04-25T11:43:49.903;704202227377235992;-0.14;-0.98;1.12
2022-04-25T11:43:49.922;704202227396576498;-0.14;-0.84000003;1.19
2022-04-25T11:43:49.941;704202227415917004;-0.14;-0.84000003;1.19
2022-04-25T11:43:49.961;704202227435257510;-0.07;-1.05;1.12
2022-04-25T11:43:49.980;704202227454598016;-0.07;-1.26;1.19
2022-04-25T11:43:49.999;704202227473938522;-0.07;-1.26;1.19
2022-04-25T11:43:50.019;704202227493279028;0.0;-1.19;1.12
2022-04-25T11:43:50.038;704202227512619534;0.0;-1.12;1.05
2022-04-25T11:43:50.057;704202227531960040;0.0;-1.05;1.05
2022-04-25T11:43:50.077;704202227551300546;0.0;-1.05;1.05
2022-04-25T11:43:50.096;704202227570641052;-0.14;-1.05;1.05
2022-04-25T11:43:50.115;704202227589981558;-0.14;-0.98;1.12
2022-04-25T11:43:50.135;704202227609322064;-0.21000001;-0.98;1.12
2022-04-25T11:43:50.154;704202227628662570;-0.14;-0.91;1.12
2022-04-25T11:43:50.173;704202227648003076;-0.14;-0.91;1.05
2022-04-25T11:43:50.193;704202227667343582;-0.21000001;-0.91;1.12
2022-04-25T11:43:50.212;704202227686684088;-0.21000001;-0.98;1.12
2022-04-25T11:43:50.231;704202227706024594;-0.14;-1.12;1.12
2022-04-25T11:43:50.251;704202227725365100;-0.21000001;-1.12;1.19
2022-04-25T11:43:50.270;704202227744705606;-0.21000001;-0.98;1.19
2022-04-25T11:43:50.289;704202227764046112;-0.21000001;-0.84000003;1.26
2022-04-25T11:43:50.309;704202227783386618;-0.14;-1.05;1.12
2022-04-25T11:43:50.328;704202227802727124;-0.14;-1.05;1.19
2022-04-25T11:43:50.347;704202227822067630;-0.21000001;-0.98;1.19
2022-04-25T11:43:50.367;704202227841408136;-0.21000001;-0.77;1.19
2022-04-25T11:43:50.386;704202227860748642;-0.28;-0.7;1.26
2022-04-25T11:43:50.405;704202227880089148;-0.14;-0.84000003;1.12
2022-04-25T11:43:50.425;704202227899429654;-0.21000001;-0.84000003;1.19
2022-04-25T11:43:50.444;704202227918770160;-0.49;-0.56;1.26
2022-04-25T11:43:50.463;704202227938110666;-0.21000001;-0.7;1.26
2022-04-25T11:43:50.483;704202227957451172;0.0;-1.33;1.12
2022-04-25T11:43:50.502;704202227976791678;-0.07;-1.33;1.19
2022-04-25T11:43:50.521;704202227996132184;-0.14;-0.98;1.19
2022-04-25T11:43:50.541;704202228015472690;-0.28;-0.84000003;1.19
2022-04-25T11:43:50.560;704202228034813196;-0.42000002;-0.63;1.26
2022-04-25T11:43:50.579;704202228054153702;-0.42000002;-0.56;1.26
2022-04-25T11:43:50.599;704202228073494208;-0.28;-0.77;1.12
2022-04-25T11:43:50.618;704202228092834714;-0.14;-0.84000003;1.12
2022-04-25T11:43:50.637;704202228112175220;-0.21000001;-0.84000003;1.19
2022-04-25T11:43:50.657;704202228131515726;-0.21000001;-0.77;1.19
2022-04-25T11:43:50.676;704202228150856232;-0.28;-0.56;1.19
2022-04-25T11:43:50.695;704202228170196738;-0.21000001;-0.77;1.26
2022-04-25T11:43:50.715;704202228189537244;-0.21000001;-0.98;1.19
2022-04-25T11:43:50.734;704202228208877750;-0.28;-0.98;1.19
2022-04-25T11:43:50.753;704202228228218256;-0.35;-0.77;1.19
2022-04-25T11:43:50.773;704202228247558762;-0.35;-0.56;1.26
2022-04-25T11:43:50.792;704202228266899268;-0.21000001;-0.7;1.12
2022-04-25T11:43:50.812;704202228286239774;0.0;-1.05;1.12
2022-04-25T11:43:50.831;704202228305580280;-0.07;-1.26;1.19
2022-04-25T11:43:50.850;704202228324920786;-0.14;-1.26;1.26
2022-04-25T11:43:50.870;704202228344261292;-0.21000001;-1.12;1.19
2022-04-25T11:43:50.889;704202228363601798;-0.21000001;-0.98;1.19
2022-04-25T11:43:50.908;704202228382942304;-0.21000001;-0.77;1.19
2022-04-25T11:43:50.928;704202228402282810;-0.28;-0.63;1.19
2022-04-25T11:43:50.947;704202228421623316;-0.21000001;-0.77;1.19
2022-04-25T11:43:50.966;704202228440963822;-0.21000001;-0.91;1.26
2022-04-25T11:43:50.986;704202228460304328;-0.21000001;-0.98;1.26
2022-04-25T11:43:51.005;704202228479644834;-0.14;-0.98;1.19
2022-04-25T11:43:51.024;704202228498985340;-0.28;-0.77;1.19
2022-04-25T11:43:51.044;704202228518325846;-0.35;-0.63;1.26
2022-04-25T11:43:51.063;704202228537666352;-0.35;-0.63;1.26
2022-04-25T11:43:51.082;704202228557006858;-0.35;-0.77;1.26
2022-04-25T11:43:51.102;704202228576347364;-0.28;-0.91;1.12
2022-04-25T11:43:51.121;704202228595687870;-0.28;-0.77;1.12
2022-04-25T11:43:51.140;704202228615028376;-0.35;-0.56;1.19
2022-04-25T11:43:51.160;704202228634368882;-0.35;-0.49;1.26
2022-04-25T11:43:51.179;704202228653709388;-0.28;-0.77;1.26
2022-04-25T11:43:51.198;704202228673049894;-0.21000001;-0.98;1.19
2022-04-25T11:43:51.218;704202228692390400;0.0;-1.05;1.26
2022-04-25T11:43:51.237;704202228711730906;0.21000001;-0.98;1.26
2022-04-25T11:43:51.256;704202228731071412;0.21000001;-0.7;1.33
2022-04-25T11:43:51.276;704202228750411918;0.0;-0.7;1.33
2022-04-25T11:43:51.295;704202228769752424;0.0;-1.05;1.19
2022-04-25T11:43:51.314;704202228789092930;-0.21000001;-1.19;1.26
2022-04-25T11:43:51.334;704202228808433436;-0.28;-0.98;1.19
2022-04-25T11:43:51.353;704202228827773942;-0.35;-0.77;1.19
2022-04-25T11:43:51.372;704202228847114448;-0.35;-0.7;1.19
2022-04-25T11:43:51.392;704202228866454954;-0.14;-1.05;1.12
2022-04-25T11:43:51.411;704202228885795460;-0.21000001;-1.05;1.12
2022-04-25T11:43:51.430;704202228905135966;-0.42000002;-0.77;1.26
2022-04-25T11:43:51.450;704202228924476472;-0.42000002;-0.56;1.26
2022-04-25T11:43:51.469;704202228943816978;-0.35;-0.91;1.19
2022-04-25T11:43:51.488;704202228963157484;-0.21000001;-1.12;1.12
2022-04-25T11:43:51.508;704202228982497990;-0.07;-1.12;1.05
2022-04-25T11:43:51.527;704202229001838496;-0.14;-1.12;1.19
2022-04-25T11:43:51.546;704202229021178890;-0.35;-0.98;1.26
2022-04-25T11:43:51.566;704202229040519272;-0.35;-0.77;1.26
2022-04-25T11:43:51.585;704202229059859654;-0.21000001;-0.77;1.05
2022-04-25T11:43:51.604;704202229079200036;-0.14;-0.56;1.12
2022-04-25T11:43:51.624;704202229098540418;-0.21000001;-0.56;1.19
2022-04-25T11:43:51.643;704202229117880800;-0.28;-0.77;1.19
2022-04-25T11:43:51.662;704202229137221182;-0.28;-0.7;1.19
2022-04-25T11:43:51.682;704202229156561564;-0.21000001;-0.77;1.19
2022-04-25T11:43:51.701;704202229175901946;-0.14;-0.91;1.12
2022-04-25T11:43:51.721;704202229195242328;-0.21000001;-0.98;1.12
2022-04-25T11:43:51.740;704202229214582710;-0.28;-0.91;1.19
2022-04-25T11:43:51.759;704202229233923092;-0.28;-0.84000003;1.12
2022-04-25T11:43:51.779;704202229253263474;-0.28;-0.63;1.19
2022-04-25T11:43:51.798;704202229272603856;-0.07;-0.77;1.19
2022-04-25T11:43:51.817;704202229291944238;0.0;-1.12;1.05
2022-04-25T11:43:51.837;704202229311284620;-0.14;-1.47;1.19
2022-04-25T11:43:51.856;704202229330625002;-0.21000001;-1.19;1.33
2022-04-25T11:43:51.875;704202229349965384;-0.21000001;-0.98;1.26
2022-04-25T11:43:51.895;704202229369305766;-0.14;-1.05;1.19
2022-04-25T11:43:51.914;704202229388646148;-0.07;-1.05;1.12
2022-04-25T11:43:51.933;704202229407986530;-0.07;-0.98;1.05
2022-04-25T11:43:51.953;704202229427326912;-0.14;-0.91;1.12
2022-04-25T11:43:51.972;704202229446667294;-0.14;-0.91;1.12
2022-04-25T11:43:51.991;704202229466007676;-0.14;-0.98;1.19
2022-04-25T11:43:52.011;704202229485348058;-0.28;-0.98;1.19
2022-04-25T11:43:52.030;704202229504688440;-0.35;-0.7;1.26
2022-04-25T11:43:52.049;704202229524028822;-0.28;-0.91;1.26
2022-04-25T11:43:52.069;704202229543369204;-0.21000001;-1.12;1.19
2022-04-25T11:43:52.088;704202229562709586;-0.07;-1.05;1.12
2022-04-25T11:43:52.107;704202229582049968;-0.07;-0.91;1.12
2022-04-25T11:43:52.127;704202229601390350;-0.07;-1.05;1.12
2022-04-25T11:43:52.146;704202229620730732;-0.21000001;-1.05;1.12
2022-04-25T11:43:52.165;704202229640071114;-0.21000001;-1.05;1.19
2022-04-25T11:43:52.185;704202229659411496;-0.21000001;-0.98;1.19
2022-04-25T11:43:52.204;704202229678751878;-0.14;-1.05;1.19
2022-04-25T11:43:52.223;704202229698092260;-0.14;-1.12;1.12
2022-04-25T11:43:52.243;704202229717432642;0.0;-1.19;1.12
2022-04-25T11:43:52.262;704202229736773024;-0.07;-0.98;1.12
2022-04-25T11:43:52.281;704202229756113406;-0.14;-0.84000003;1.12
2022-04-25T11:43:52.301;704202229775453788;-0.14;-0.84000003;1.19
2022-04-25T11:43:52.320;704202229794794170;-0.14;-0.98;1.19
2022-04-25T11:43:52.339;704202229814134552;-0.14;-1.05;1.19
2022-04-25T11:43:52.359;704202229833474934;-0.21000001;-0.91;1.19
2022-04-25T11:43:52.378;704202229852815316;-0.21000001;-0.77;1.19
2022-04-25T11:43:52.397;704202229872155698;-0.14;-0.77;1.12
