Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2022-04-25T11:42:47.576;704202165430012165;-426;87;-910
2022-04-25T11:42:47.596;704202165449352606;-436;85;-909
2022-04-25T11:42:47.615;704202165468693047;-427;89;-906
2022-04-25T11:42:47.634;704202165488033488;-421;89;-913
2022-04-25T11:42:47.654;704202165507373929;-429;88;-906
2022-04-25T11:42:47.673;704202165526714370;-428;82;-910
2022-04-25T11:42:47.692;704202165546054811;-433;83;-909
2022-04-25T11:42:47.712;704202165565395252;-434;83;-911
2022-04-25T11:42:47.731;704202165584735693;-433;87;-908
2022-04-25T11:42:47.750;704202165604076134;-429;86;-910
2022-04-25T11:42:47.770;704202165623416575;-428;89;-908
2022-04-25T11:42:47.789;704202165642757016;-425;87;-905
2022-04-25T11:42:47.808;704202165662097457;-427;86;-908
2022-04-25T11:42:47.828;704202165681437898;-429;89;-911
2022-04-25T11:42:47.847;704202165700778339;-429;87;-906
2022-04-25T11:42:47.866;704202165720118780;-431;88;-910
2022-04-25T11:42:47.886;704202165739459221;-433;84;-911
2022-04-25T11:42:47.905;704202165758799662;-431;86;-911
2022-04-25T11:42:47.924;704202165778140103;-427;85;-909
2022-04-25T11:42:47.944;704202165797480544;-427;87;-909
2022-04-25T11:42:47.963;704202165816820985;-428;93;-910
2022-04-25T11:42:47.982;704202165836161426;-425;90;-910
2022-04-25T11:42:48.002;704202165855501867;-426;88;-912
2022-04-25T11:42:48.021;704202165874842308;-427;85;-910
2022-04-25T11:42:48.040;704202165894182749;-428;88;-908
2022-04-25T11:42:48.060;704202165913523190;-433;89;-907
2022-04-25T11:42:48.079;704202165932863631;-436;79;-907
