Phone timestamp;sensor timestamp [ns];X [G];Y [G];Z [G]
2022-04-25T11:43:33.856;704202210462220566;-1.1025;-0.612;0.4395
2022-04-25T11:43:33.876;704202210482447965;-1.0995001;-0.609;0.441
2022-04-25T11:43:33.897;704202210502675364;-1.1025;-0.612;0.4395
2022-04-25T11:43:33.917;704202210522902763;-1.1055;-0.61800003;0.438
2022-04-25T11:43:33.937;704202210543130162;-1.0965;-0.615;0.4395
2022-04-25T11:43:33.957;704202210563357561;-1.0965;-0.6135;0.4365
2022-04-25T11:43:33.978;704202210583584960;-1.1025;-0.6135;0.4365
2022-04-25T11:43:33.998;704202210603812359;-1.101;-0.6045;0.441
2022-04-25T11:43:34.018;704202210624039758;-1.101;-0.606;0.441
2022-04-25T11:43:34.038;704202210644267157;-1.101;-0.6105;0.438
2022-04-25T11:43:34.059;704202210664494556;-1.098;-0.612;0.438
2022-04-25T11:43:34.079;704202210684721955;-1.0995001;-0.61800003;0.4365
2022-04-25T11:43:34.099;704202210704949354;-1.1055;-0.6165;0.4395
2022-04-25T11:43:34.119;704202210725176753;-1.098;-0.612;0.441
2022-04-25T11:43:34.139;704202210745404152;-1.0905;-0.612;0.4365
2022-04-25T11:43:34.160;704202210765631551;-1.095;-0.609;0.438
2022-04-25T11:43:34.180;704202210785858950;-1.0875;-0.6105;0.4425
2022-04-25T11:43:34.200;704202210806086349;-1.0875;-0.6135;0.444
2022-04-25T11:43:34.220;704202210826313748;-1.0995001;-0.6105;0.441
2022-04-25T11:43:34.241;704202210846541147;-1.092;-0.6075;0.4425
2022-04-25T11:43:34.261;704202210866768546;-1.0935;-0.612;0.4395
2022-04-25T11:43:34.281;704202210886995945;-1.104;-0.61800003;0.4365
2022-04-25T11:43:34.301;704202210907223344;-1.101;-0.6135;0.441
2022-04-25T11:43:34.321;704202210927450743;-1.0995001;-0.6105;0.444
2022-04-25T11:43:34.342;704202210947678142;-1.0995001;-0.6105;0.441
2022-04-25T11:43:34.362;704202210967905541;-1.0815;-0.6;0.441
2022-04-25T11:43:34.382;704202210988132940;-1.0830001;-0.5985;0.4395
2022-04-25T11:43:34.402;704202211008360339;-1.1055;-0.612;0.4335
2022-04-25T11:43:34.423;704202211028587738;-1.1055;-0.6135;0.432
2022-04-25T11:43:34.443;704202211048815137;-1.1025;-0.6105;0.4365
2022-04-25T11:43:34.463;704202211069042536;-1.0965;-0.612;0.438
2022-04-25T11:43:34.483;704202211089269935;-1.0965;-0.6075;0.441
2022-04-25T11:43:34.504;704202211109497334;-1.101;-0.609;0.44550002
2022-04-25T11:43:34.524;704202211129724733;-1.101;-0.6135;0.438
2022-04-25T11:43:34.544;704202211149952132;-1.1055;-0.615;0.435
2022-04-25T11:43:34.564;704202211170179531;-1.104;-0.6135;0.4365
2022-04-25T11:43:34.584;704202211190406930;-1.1025;-0.6105;0.438
2022-04-25T11:43:34.605;704202211210634329;-1.104;-0.612;0.4335
2022-04-25T11:43:34.625;704202211230861728;-1.0995001;-0.6165;0.4335
2022-04-25T11:43:34.645;704202211251089127;-1.0995001;-0.615;0.438
2022-04-25T11:43:34.665;704202211271316526;-1.0995001;-0.612;0.435
2022-04-25T11:43:34.686;704202211291543925;-1.098;-0.612;0.4395
2022-04-25T11:43:34.706;704202211311771324;-1.1025;-0.612;0.441
2022-04-25T11:43:34.726;704202211331998723;-1.0995001;-0.615;0.4335
2022-04-25T11:43:34.746;704202211352226122;-1.0995001;-0.6165;0.4365
2022-04-25T11:43:34.766;704202211372453521;-1.1055;-0.6105;0.4395
2022-04-25T11:43:34.787;704202211392680920;-1.1055;-0.606;0.4365
2022-04-25T11:43:34.807;704202211412908319;-1.0995001;-0.6045;0.4395
2022-04-25T11:43:34.827;704202211433135718;-1.101;-0.6135;0.4395
2022-04-25T11:43:34.847;704202211453363117;-1.104;-0.6135;0.4395
2022-04-25T11:43:34.868;704202211473590516;-1.1025;-0.606;0.4395
2022-04-25T11:43:34.888;704202211493817915;-1.095;-0.609;0.441
2022-04-25T11:43:34.908;704202211514045314;-1.095;-0.615;0.4395
2022-04-25T11:43:34.928;704202211534272713;-1.0995001;-0.603;0.4365
2022-04-25T11:43:34.949;704202211554500112;-1.0995001;-0.60150003;0.435
2022-04-25T11:43:34.969;704202211574727511;-1.104;-0.6135;0.4365
2022-04-25T11:43:34.989;704202211594954910;-1.1025;-0.6135;0.435
2022-04-25T11:43:35.009;704202211615182309;-1.101;-0.6135;0.432
2022-04-25T11:43:35.029;704202211635409708;-1.1055;-0.61800003;0.438
2022-04-25T11:43:35.050;704202211655637107;-1.101;-0.6195;0.438
2022-04-25T11:43:35.070;704202211675864506;-1.098;-0.6135;0.435
2022-04-25T11:43:35.090;704202211696091905;-1.101;-0.6105;0.4365
2022-04-25T11:43:35.110;704202211716319304;-1.1025;-0.612;0.4335
2022-04-25T11:43:35.131;704202211736546703;-1.1025;-0.6135;0.432
2022-04-25T11:43:35.151;704202211756774102;-1.101;-0.615;0.4335
2022-04-25T11:43:35.171;704202211777001501;-1.1055;-0.6165;0.435
2022-04-25T11:43:35.191;704202211797228900;-1.107;-0.6135;0.438
2022-04-25T11:43:35.211;704202211817456299;-1.1115;-0.6105;0.4425
2022-04-25T11:43:35.232;704202211837683698;-1.1145;-0.6105;0.4395
2022-04-25T11:43:35.252;704202211857911097;-1.1025;-0.6135;0.435
2022-04-25T11:43:35.272;704202211878138496;-1.0965;-0.612;0.4365
2022-04-25T11:43:35.292;704202211898365895;-1.1055;-0.612;0.435
2022-04-25T11:43:35.313;704202211918593294;-1.107;-0.5985;0.438
2022-04-25T11:43:35.333;704202211938820693;-1.101;-0.597;0.4425
2022-04-25T11:43:35.353;704202211959048092;-1.095;-0.6105;0.441
2022-04-25T11:43:35.373;704202211979275491;-1.0995001;-0.6135;0.438
2022-04-25T11:43:35.394;704202211999502890;-1.1025;-0.6135;0.4365
2022-04-25T11:43:35.414;704202212019730289;-1.104;-0.6105;0.438
2022-04-25T11:43:35.434;704202212039957688;-1.1085;-0.612;0.438
2022-04-25T11:43:35.454;704202212060185087;-1.1055;-0.612;0.438
2022-04-25T11:43:35.474;704202212080412486;-1.098;-0.6165;0.441
2022-04-25T11:43:35.495;704202212100639885;-1.098;-0.61800003;0.44550002
2022-04-25T11:43:35.515;704202212120867284;-1.104;-0.6105;0.441
2022-04-25T11:43:35.535;704202212141094683;-1.1055;-0.609;0.4365
2022-04-25T11:43:35.555;704202212161322082;-1.104;-0.612;0.441
2022-04-25T11:43:35.576;704202212181549481;-1.101;-0.609;0.4395
2022-04-25T11:43:35.596;704202212201776880;-1.098;-0.6105;0.438
2022-04-25T11:43:35.616;704202212222004279;-1.0995001;-0.6135;0.441
2022-04-25T11:43:35.636;704202212242231678;-1.0965;-0.61800003;0.441
2022-04-25T11:43:35.656;704202212262459077;-1.098;-0.615;0.441
2022-04-25T11:43:35.677;704202212282686476;-1.104;-0.6135;0.441
2022-04-25T11:43:35.697;704202212302913938;-1.104;-0.612;0.4395
2022-04-25T11:43:35.717;704202212323141356;-1.0935;-0.6075;0.438
2022-04-25T11:43:35.737;704202212343368774;-1.0905;-0.609;0.4365
2022-04-25T11:43:35.758;704202212363596192;-1.0995001;-0.6075;0.438
2022-04-25T11:43:35.778;704202212383823610;-1.098;-0.6105;0.438
2022-04-25T11:43:35.798;704202212404051028;-1.0995001;-0.609;0.4395
2022-04-25T11:43:35.818;704202212424278446;-1.0995001;-0.6075;0.441
2022-04-25T11:43:35.839;704202212444505864;-1.101;-0.6165;0.4395
2022-04-25T11:43:35.859;704202212464733282;-1.101;-0.615;0.441
2022-04-25T11:43:35.879;704202212484960700;-1.0995001;-0.612;0.4425
2022-04-25T11:43:35.899;704202212505188118;-1.101;-0.612;0.441
2022-04-25T11:43:35.919;704202212525415536;-1.0965;-0.6135;0.438
2022-04-25T11:43:35.940;704202212545642954;-1.098;-0.61800003;0.438
2022-04-25T11:43:35.960;704202212565870372;-1.1025;-0.615;0.4395
2022-04-25T11:43:35.980;704202212586097790;-1.101;-0.6105;0.441
2022-04-25T11:43:36.000;704202212606325208;-1.098;-0.609;0.438
2022-04-25T11:43:36.021;704202212626552626;-1.101;-0.6075;0.432
2022-04-25T11:43:36.041;704202212646780044;-1.0965;-0.6105;0.432
2022-04-25T11:43:36.061;704202212667007462;-1.095;-0.6165;0.4335
2022-04-25T11:43:36.081;704202212687234880;-1.0965;-0.6165;0.4395
2022-04-25T11:43:36.102;704202212707462298;-1.0935;-0.612;0.4425
2022-04-25T11:43:36.122;704202212727689716;-1.0935;-0.6105;0.4395
2022-04-25T11:43:36.142;704202212747917134;-1.101;-0.606;0.438
2022-04-25T11:43:36.162;704202212768144552;-1.1085;-0.606;0.4395
2022-04-25T11:43:36.182;704202212788371970;-1.1055;-0.6075;0.441
2022-04-25T11:43:36.203;704202212808599388;-1.101;-0.6075;0.4425
2022-04-25T11:43:36.223;704202212828826806;-1.1025;-0.612;0.444
2022-04-25T11:43:36.243;704202212849054224;-1.0905;-0.606;0.4395
2022-04-25T11:43:36.263;704202212869281642;-1.0935;-0.603;0.438
2022-04-25T11:43:36.284;704202212889509060;-1.107;-0.615;0.4395
2022-04-25T11:43:36.304;704202212909736478;-1.104;-0.621;0.435
2022-04-25T11:43:36.324;704202212929963896;-1.1025;-0.6195;0.4335
2022-04-25T11:43:36.344;704202212950191314;-1.089;-0.6045;0.4335
2022-04-25T11:43:36.364;704202212970418732;-1.0845;-0.60150003;0.438
2022-04-25T11:43:36.385;704202212990646150;-1.095;-0.6105;0.441
2022-04-25T11:43:36.405;704202213010873568;-1.0995001;-0.6135;0.438
2022-04-25T11:43:36.425;704202213031100986;-1.104;-0.615;0.435
2022-04-25T11:43:36.445;704202213051328404;-1.1055;-0.61800003;0.432
2022-04-25T11:43:36.466;704202213071555822;-1.104;-0.6195;0.438
2022-04-25T11:43:36.486;704202213091783240;-1.0965;-0.6165;0.441
2022-04-25T11:43:36.506;704202213112010658;-1.0995001;-0.612;0.438
2022-04-25T11:43:36.526;704202213132238076;-1.1085;-0.6105;0.4395
2022-04-25T11:43:36.547;704202213152465494;-1.101;-0.612;0.4395
2022-04-25T11:43:36.567;704202213172692912;-1.101;-0.612;0.441
2022-04-25T11:43:36.587;704202213192920330;-1.1055;-0.6135;0.441
2022-04-25T11:43:36.607;704202213213147748;-1.0995001;-0.6135;0.4425
2022-04-25T11:43:36.627;704202213233375166;-1.098;-0.612;0.44550002
2022-04-25T11:43:36.648;704202213253602584;-1.0995001;-0.606;0.444
2022-04-25T11:43:36.668;704202213273830002;-1.098;-0.6075;0.4425
2022-04-25T11:43:36.688;704202213294057420;-1.0995001;-0.609;0.435
2022-04-25T11:43:36.708;704202213314284838;-1.1055;-0.609;0.4365
2022-04-25T11:43:36.729;704202213334512256;-1.1025;-0.5865;0.441
2022-04-25T11:43:36.749;704202213354739674;-1.0995001;-0.5865;0.441
2022-04-25T11:43:36.769;704202213374967092;-1.1025;-0.612;0.438
2022-04-25T11:43:36.789;704202213395194510;-1.098;-0.615;0.4395
2022-04-25T11:43:36.809;704202213415421928;-1.098;-0.61800003;0.441
2022-04-25T11:43:36.830;704202213435649346;-1.1025;-0.6195;0.4395
2022-04-25T11:43:36.850;704202213455876764;-1.1025;-0.6165;0.4365
2022-04-25T11:43:36.870;704202213476104182;-1.1025;-0.6105;0.4425
2022-04-25T11:43:36.890;704202213496331600;-1.1025;-0.6105;0.44550002
2022-04-25T11:43:36.911;704202213516559018;-1.104;-0.615;0.444
2022-04-25T11:43:36.931;704202213536786436;-1.098;-0.612;0.447
2022-04-25T11:43:36.951;704202213557013854;-1.086;-0.612;0.444
2022-04-25T11:43:36.971;704202213577241272;-1.0905;-0.6165;0.4395
2022-04-25T11:43:36.992;704202213597468690;-1.104;-0.6135;0.4365
2022-04-25T11:43:37.012;704202213617696108;-1.1025;-0.615;0.4395
2022-04-25T11:43:37.032;704202213637923526;-1.098;-0.6165;0.4425
2022-04-25T11:43:37.052;704202213658150944;-1.101;-0.6105;0.4395
2022-04-25T11:43:37.072;704202213678378362;-1.0935;-0.59250003;0.435
2022-04-25T11:43:37.093;704202213698605780;-1.089;-0.597;0.438
2022-04-25T11:43:37.113;704202213718833198;-1.0995001;-0.615;0.441
2022-04-25T11:43:37.133;704202213739060616;-1.104;-0.615;0.4425
2022-04-25T11:43:37.153;704202213759288034;-1.1025;-0.612;0.4425
2022-04-25T11:43:37.174;704202213779515452;-1.1055;-0.6135;0.438
2022-04-25T11:43:37.194;704202213799742870;-1.1055;-0.6165;0.438
2022-04-25T11:43:37.214;704202213819970288;-1.104;-0.6165;0.441
2022-04-25T11:43:37.234;704202213840197706;-1.101;-0.61800003;0.441
2022-04-25T11:43:37.254;704202213860425124;-1.0995001;-0.612;0.441
2022-04-25T11:43:37.275;704202213880652542;-1.098;-0.606;0.4395
2022-04-25T11:43:37.295;704202213900879960;-1.104;-0.609;0.4365
2022-04-25T11:43:37.315;704202213921107378;-1.1025;-0.609;0.4335
2022-04-25T11:43:37.335;704202213941334796;-1.0995001;-0.612;0.4395
2022-04-25T11:43:37.356;704202213961562214;-1.101;-0.615;0.4425
2022-04-25T11:43:37.376;704202213981789632;-1.0995001;-0.6105;0.4395
2022-04-25T11:43:37.396;704202214002017050;-1.1025;-0.6105;0.438
2022-04-25T11:43:37.416;704202214022244468;-1.101;-0.6075;0.435
2022-04-25T11:43:37.437;704202214042471886;-1.0995001;-0.609;0.4335
2022-04-25T11:43:37.457;704202214062699304;-1.0995001;-0.6165;0.4335
2022-04-25T11:43:37.477;704202214082926722;-1.101;-0.6165;0.435
2022-04-25T11:43:37.497;704202214103154140;-1.098;-0.612;0.4365
2022-04-25T11:43:37.517;704202214123381558;-1.0965;-0.612;0.441
2022-04-25T11:43:37.538;704202214143608976;-1.098;-0.6135;0.441
2022-04-25T11:43:37.558;704202214163836394;-1.098;-0.612;0.435
2022-04-25T11:43:37.578;704202214184063812;-1.0995001;-0.612;0.435
2022-04-25T11:43:37.598;704202214204291230;-1.0845;-0.603;0.438
2022-04-25T11:43:37.619;704202214224518648;-1.0830001;-0.60150003;0.438
2022-04-25T11:43:37.639;704202214244746066;-1.101;-0.6165;0.438
2022-04-25T11:43:37.659;704202214264973484;-1.089;-0.591;0.441
2022-04-25T11:43:37.679;704202214285200902;-1.0830001;-0.5865;0.4395
2022-04-25T11:43:37.699;704202214305428320;-1.095;-0.6135;0.4365
2022-04-25T11:43:37.720;704202214325655738;-1.08;-0.6105;0.4395
2022-04-25T11:43:37.740;704202214345883156;-1.08;-0.6105;0.438
2022-04-25T11:43:37.760;704202214366110574;-1.0995001;-0.615;0.4395
2022-04-25T11:43:37.780;704202214386337992;-1.098;-0.6135;0.44550002
2022-04-25T11:43:37.801;704202214406563393;-1.104;-0.6135;0.441
2022-04-25T11:43:37.821;704202214426788688;-1.101;-0.6165;0.4365
2022-04-25T11:43:37.841;704202214447013983;-1.0995001;-0.612;0.4395
2022-04-25T11:43:37.861;704202214467239278;-1.1025;-0.609;0.441
2022-04-25T11:43:37.882;704202214487464573;-1.1025;-0.612;0.441
2022-04-25T11:43:37.902;704202214507689868;-1.101;-0.6105;0.4425
2022-04-25T11:43:37.922;704202214527915163;-1.101;-0.6135;0.4425
2022-04-25T11:43:37.942;704202214548140458;-1.101;-0.6135;0.441
2022-04-25T11:43:37.962;704202214568365753;-1.101;-0.6105;0.4365
2022-04-25T11:43:37.983;704202214588591048;-1.0995001;-0.6135;0.435
2022-04-25T11:43:38.003;704202214608816343;-1.101;-0.615;0.4395
2022-04-25T11:43:38.023;704202214629041638;-1.098;-0.6075;0.4395
2022-04-25T11:43:38.043;704202214649266933;-1.0935;-0.612;0.4425
2022-04-25T11:43:38.064;704202214669492228;-1.0995001;-0.6165;0.444
2022-04-25T11:43:38.084;704202214689717523;-1.0995001;-0.61800003;0.44550002
2022-04-25T11:43:38.104;704202214709942818;-1.0965;-0.6165;0.447
2022-04-25T11:43:38.124;704202214730168113;-1.098;-0.612;0.44550002
2022-04-25T11:43:38.144;704202214750393408;-1.0995001;-0.6165;0.4395
2022-04-25T11:43:38.165;704202214770618703;-1.0965;-0.615;0.4365
2022-04-25T11:43:38.185;704202214790843998;-1.0965;-0.612;0.4395
2022-04-25T11:43:38.205;704202214811069293;-1.098;-0.6165;0.4395
2022-04-25T11:43:38.225;704202214831294588;-1.0935;-0.6165;0.4395
2022-04-25T11:43:38.246;704202214851519883;-1.095;-0.612;0.4395
2022-04-25T11:43:38.266;704202214871745178;-1.095;-0.609;0.4365
2022-04-25T11:43:38.286;704202214891970473;-1.0995001;-0.6075;0.438
2022-04-25T11:43:38.306;704202214912195768;-1.101;-0.612;0.438
2022-04-25T11:43:38.326;704202214932421063;-1.098;-0.6165;0.435
2022-04-25T11:43:38.347;704202214952646358;-1.095;-0.612;0.4365
2022-04-25T11:43:38.367;704202214972871653;-1.0965;-0.609;0.438
2022-04-25T11:43:38.387;704202214993096948;-1.101;-0.612;0.4395
2022-04-25T11:43:38.407;704202215013322243;-1.101;-0.612;0.4395
2022-04-25T11:43:38.428;704202215033547538;-1.0965;-0.6075;0.438
2022-04-25T11:43:38.448;704202215053772833;-1.0965;-0.609;0.4365
2022-04-25T11:43:38.468;704202215073998128;-1.101;-0.612;0.441
2022-04-25T11:43:38.488;704202215094223423;-1.0965;-0.6105;0.4395
2022-04-25T11:43:38.508;704202215114448718;-1.0965;-0.615;0.4365
2022-04-25T11:43:38.529;704202215134674013;-1.0845;-0.60150003;0.435
2022-04-25T11:43:38.549;704202215154899308;-1.0830001;-0.6045;0.438
2022-04-25T11:43:38.569;704202215175124603;-1.104;-0.61800003;0.438
2022-04-25T11:43:38.589;704202215195349898;-1.098;-0.61800003;0.4365
2022-04-25T11:43:38.610;704202215215575193;-1.0995001;-0.61800003;0.438
2022-04-25T11:43:38.630;704202215235800488;-1.104;-0.6135;0.438
2022-04-25T11:43:38.650;704202215256025783;-1.101;-0.6135;0.4365
2022-04-25T11:43:38.670;704202215276251078;-1.0995001;-0.6135;0.4395
2022-04-25T11:43:38.691;704202215296476373;-1.098;-0.6105;0.4395
2022-04-25T11:43:38.711;704202215316701668;-1.0965;-0.6105;0.438
2022-04-25T11:43:38.731;704202215336926963;-1.095;-0.6135;0.435
2022-04-25T11:43:38.751;704202215357152258;-1.092;-0.6165;0.435
2022-04-25T11:43:38.771;704202215377377553;-1.0995001;-0.615;0.435
2022-04-25T11:43:38.792;704202215397602848;-1.1025;-0.609;0.435
2022-04-25T11:43:38.812;704202215417828143;-1.098;-0.612;0.4365
2022-04-25T11:43:38.832;704202215438053438;-1.098;-0.6105;0.4395
2022-04-25T11:43:38.852;704202215458278733;-1.101;-0.6075;0.438
2022-04-25T11:43:38.873;704202215478504028;-1.1025;-0.612;0.4365
2022-04-25T11:43:38.893;704202215498729323;-1.101;-0.6135;0.4395
2022-04-25T11:43:38.913;704202215518954618;-1.0995001;-0.6135;0.4395
2022-04-25T11:43:38.933;704202215539179913;-1.101;-0.6165;0.4365
2022-04-25T11:43:38.953;704202215559405208;-1.104;-0.6135;0.441
2022-04-25T11:43:38.974;704202215579630503;-1.101;-0.612;0.4395
2022-04-25T11:43:38.994;704202215599855798;-1.098;-0.615;0.4335
2022-04-25T11:43:39.014;704202215620081093;-1.098;-0.6075;0.432
2022-04-25T11:43:39.034;704202215640306388;-1.1025;-0.6105;0.432
2022-04-25T11:43:39.055;704202215660531683;-1.1055;-0.61800003;0.4395
2022-04-25T11:43:39.075;704202215680756978;-1.107;-0.615;0.4395
2022-04-25T11:43:39.095;704202215700982273;-1.107;-0.6105;0.438
2022-04-25T11:43:39.115;704202215721207568;-1.1085;-0.606;0.438
2022-04-25T11:43:39.135;704202215741432863;-1.1055;-0.6075;0.444
2022-04-25T11:43:39.156;704202215761658158;-1.1055;-0.609;0.444
2022-04-25T11:43:39.176;704202215781883453;-1.1055;-0.6135;0.4425
2022-04-25T11:43:39.196;704202215802108748;-1.098;-0.612;0.44550002
2022-04-25T11:43:39.216;704202215822334043;-1.101;-0.6075;0.441
2022-04-25T11:43:39.237;704202215842559338;-1.101;-0.6105;0.438
2022-04-25T11:43:39.257;704202215862784633;-1.101;-0.6135;0.435
2022-04-25T11:43:39.277;704202215883009928;-1.104;-0.612;0.438
2022-04-25T11:43:39.297;704202215903235223;-1.101;-0.612;0.4425
2022-04-25T11:43:39.317;704202215923460518;-1.1025;-0.6165;0.4425
2022-04-25T11:43:39.338;704202215943685813;-1.1055;-0.61800003;0.4395
2022-04-25T11:43:39.358;704202215963911108;-1.101;-0.609;0.4365
2022-04-25T11:43:39.378;704202215984136403;-1.101;-0.612;0.4425
2022-04-25T11:43:39.398;704202216004361698;-1.104;-0.609;0.4425
2022-04-25T11:43:39.419;704202216024586993;-1.104;-0.606;0.4425
2022-04-25T11:43:39.439;704202216044812288;-1.101;-0.615;0.441
2022-04-25T11:43:39.459;704202216065037583;-1.089;-0.6105;0.438
2022-04-25T11:43:39.479;704202216085262878;-1.0965;-0.6075;0.447
2022-04-25T11:43:39.500;704202216105488173;-1.104;-0.612;0.444
2022-04-25T11:43:39.520;704202216125713468;-1.0965;-0.6135;0.4425
2022-04-25T11:43:39.540;704202216145938763;-1.0965;-0.6135;0.4485
2022-04-25T11:43:39.560;704202216166164058;-1.098;-0.6105;0.447
2022-04-25T11:43:39.580;704202216186389353;-1.098;-0.6075;0.4425
2022-04-25T11:43:39.601;704202216206614648;-1.095;-0.6135;0.438
2022-04-25T11:43:39.621;704202216226839943;-1.101;-0.6165;0.438
2022-04-25T11:43:39.641;704202216247065238;-1.107;-0.612;0.4395
2022-04-25T11:43:39.661;704202216267290533;-1.1055;-0.6135;0.438
2022-04-25T11:43:39.682;704202216287515828;-1.101;-0.6165;0.441
2022-04-25T11:43:39.702;704202216307741123;-1.1025;-0.615;0.4395
2022-04-25T11:43:39.722;704202216327966418;-1.101;-0.615;0.438
2022-04-25T11:43:39.742;704202216348191713;-1.0995001;-0.6135;0.4425
2022-04-25T11:43:39.762;704202216368417008;-1.1025;-0.6075;0.44550002
2022-04-25T11:43:39.783;704202216388642303;-1.095;-0.594;0.4395
2022-04-25T11:43:39.803;704202216408867598;-1.095;-0.5985;0.435
2022-04-25T11:43:39.823;704202216429092893;-1.1025;-0.615;0.4365
2022-04-25T11:43:39.843;704202216449318188;-1.1025;-0.615;0.438
2022-04-25T11:43:39.864;704202216469543483;-1.101;-0.612;0.4365
2022-04-25T11:43:39.884;704202216489768778;-1.095;-0.5955;0.4335
2022-04-25T11:43:39.904;704202216509994073;-1.0875;-0.591;0.435
2022-04-25T11:43:39.924;704202216530219368;-1.089;-0.6045;0.4365
2022-04-25T11:43:39.944;704202216550444663;-1.098;-0.6105;0.4395
2022-04-25T11:43:39.965;704202216570669958;-1.098;-0.6105;0.4395
2022-04-25T11:43:39.985;704202216590895253;-1.0935;-0.609;0.441
2022-04-25T11:43:40.005;704202216611120548;-1.098;-0.6075;0.4425
2022-04-25T11:43:40.025;704202216631345843;-1.1025;-0.606;0.441
2022-04-25T11:43:40.046;704202216651571138;-1.101;-0.6075;0.441
2022-04-25T11:43:40.066;704202216671796433;-1.098;-0.6075;0.441
2022-04-25T11:43:40.086;704202216692021728;-1.098;-0.6105;0.441
2022-04-25T11:43:40.106;704202216712247023;-1.098;-0.6075;0.4395
2022-04-25T11:43:40.127;704202216732472318;-1.0965;-0.6075;0.4395
2022-04-25T11:43:40.147;704202216752697613;-1.098;-0.6135;0.4395
2022-04-25T11:43:40.167;704202216772922908;-1.101;-0.615;0.4395
2022-04-25T11:43:40.187;704202216793148203;-1.101;-0.615;0.4395
2022-04-25T11:43:40.207;704202216813373498;-1.1025;-0.6105;0.4365
2022-04-25T11:43:40.228;704202216833602680;-1.1025;-0.609;0.438
2022-04-25T11:43:40.248;704202216853831790;-1.098;-0.612;0.438
2022-04-25T11:43:40.268;704202216874060900;-1.098;-0.6105;0.4395
2022-04-25T11:43:40.288;704202216894290010;-1.0965;-0.6135;0.4395
2022-04-25T11:43:40.309;704202216914519120;-1.098;-0.6135;0.441
2022-04-25T11:43:40.329;704202216934748230;-1.098;-0.5895;0.444
2022-04-25T11:43:40.349;704202216954977340;-1.0965;-0.59250003;0.44550002
2022-04-25T11:43:40.369;704202216975206450;-1.101;-0.6135;0.444
2022-04-25T11:43:40.389;704202216995435560;-1.1025;-0.609;0.44550002
2022-04-25T11:43:40.410;704202217015664670;-1.0995001;-0.612;0.444
2022-04-25T11:43:40.430;704202217035893780;-1.098;-0.615;0.438
2022-04-25T11:43:40.450;704202217056122890;-1.107;-0.6135;0.441
2022-04-25T11:43:40.470;704202217076352000;-1.1085;-0.615;0.441
2022-04-25T11:43:40.491;704202217096581110;-1.1055;-0.6135;0.438
2022-04-25T11:43:40.511;704202217116810220;-1.1085;-0.6135;0.438
2022-04-25T11:43:40.531;704202217137039330;-1.104;-0.615;0.4395
2022-04-25T11:43:40.551;704202217157268440;-1.1025;-0.61800003;0.438
2022-04-25T11:43:40.572;704202217177497550;-1.0995001;-0.6165;0.441
2022-04-25T11:43:40.592;704202217197726660;-1.0995001;-0.612;0.4425
2022-04-25T11:43:40.612;704202217217955770;-1.101;-0.60150003;0.4425
2022-04-25T11:43:40.632;704202217238184880;-1.0995001;-0.603;0.441
2022-04-25T11:43:40.652;704202217258413990;-1.0995001;-0.609;0.438
2022-04-25T11:43:40.673;704202217278643100;-1.0965;-0.606;0.4395
2022-04-25T11:43:40.693;704202217298872210;-1.0965;-0.603;0.4395
2022-04-25T11:43:40.713;704202217319101320;-1.098;-0.6045;0.4395
2022-04-25T11:43:40.733;704202217339330430;-1.0995001;-0.6105;0.4395
2022-04-25T11:43:40.754;704202217359559540;-1.0935;-0.6075;0.4395
2022-04-25T11:43:40.774;704202217379788650;-1.0965;-0.6075;0.4395
2022-04-25T11:43:40.794;704202217400017760;-1.104;-0.6105;0.4365
2022-04-25T11:43:40.814;704202217420246870;-1.1025;-0.609;0.438
2022-04-25T11:43:40.835;704202217440475980;-1.1025;-0.612;0.441
2022-04-25T11:43:40.855;704202217460705090;-1.101;-0.612;0.4425
2022-04-25T11:43:40.875;704202217480934200;-1.0995001;-0.6135;0.444
2022-04-25T11:43:40.895;704202217501163310;-1.1025;-0.609;0.447
2022-04-25T11:43:40.915;704202217521392420;-1.104;-0.609;0.44550002
2022-04-25T11:43:40.936;704202217541621530;-1.0965;-0.6105;0.4395
2022-04-25T11:43:40.956;704202217561850640;-1.095;-0.612;0.4395
2022-04-25T11:43:40.976;704202217582079750;-1.0965;-0.6165;0.4395
2022-04-25T11:43:40.996;704202217602308860;-1.0935;-0.615;0.4395
2022-04-25T11:43:41.017;704202217622537970;-1.095;-0.6135;0.4395
2022-04-25T11:43:41.037;704202217642767080;-1.0995001;-0.6135;0.4365
2022-04-25T11:43:41.057;704202217662996190;-1.1025;-0.612;0.4395
2022-04-25T11:43:41.077;704202217683225300;-1.098;-0.609;0.4425
2022-04-25T11:43:41.097;704202217703454410;-1.0995001;-0.6045;0.4425
2022-04-25T11:43:41.118;704202217723683520;-1.101;-0.6045;0.4395
2022-04-25T11:43:41.138;704202217743912630;-1.095;-0.6105;0.4395
2022-04-25T11:43:41.158;704202217764141740;-1.101;-0.6165;0.444
2022-04-25T11:43:41.178;704202217784370850;-1.11;-0.612;0.441
2022-04-25T11:43:41.199;704202217804599960;-1.104;-0.6075;0.4365
2022-04-25T11:43:41.219;704202217824829070;-1.101;-0.6075;0.438
2022-04-25T11:43:41.239;704202217845058180;-1.1055;-0.612;0.4365
2022-04-25T11:43:41.259;704202217865287290;-1.095;-0.615;0.4425
2022-04-25T11:43:41.280;704202217885516400;-1.0905;-0.6165;0.4425
